Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
16184834,Follow Me: A Call to Die. A Call to Live.,David Platt,"Platt, David",,"=""1414373287""","=""9781414373287""",0,4.19,Tyndale Elevate,Paperback,245,2013,2013,,2016/01/04,to-read,to-read (#48),to-read,,,,0,0
7497897,Radical: Taking Back Your Faith from the American Dream,David     Platt,"Platt, David",,"=""1601422210""","=""9781601422217""",0,4.18,Multnomah,Paperback,230,2010,2010,,2016/01/04,to-read,to-read (#47),to-read,,,,0,0
410276,The Bell Jar,Sylvia Plath,"Plath, Sylvia",,"=""0060930187""","=""9780060930189""",5,4.06,Perennial  Classics,Paperback,264,2000,1963,2015/10/21,2015/10/19,,,read,,,,1,0
18143977,All the Light We Cannot See,Anthony Doerr,"Doerr, Anthony",,"=""1476746583""","=""9781476746586""",5,4.31,Scribner,Hardcover,544,2014,2014,2015/02/03,2014/12/26,,,read,Beautifully written with a spectacular storyline. I'm a huge WW1/WW2 nerd so I loved the setting and just about everything surrounding the time period that the majority of the book was set in. It was unconventional and interesting and amazingly detailed. Loved it!,,,1,0
22574709,"Searching for Sunday: Loving, Leaving, and Finding the Church",Rachel Held Evans,"Evans, Rachel Held",,"=""0718022122""","=""9780718022129""",0,4.21,Thomas Nelson,Paperback,268,2015,2015,,2016/01/04,to-read,to-read (#46),to-read,,,,0,0
25362017,The Girl with Seven Names: A North Korean Defector’s Story,Hyeonseo Lee,"Lee, Hyeonseo",David John,"=""0007554834""","=""9780007554836""",0,4.43,William Collins,Hardcover,304,2015,2014,,2016/01/04,to-read,to-read (#45),to-read,,,,0,0
22208267,Guantánamo Diary,Mohamedou Ould Slahi,"Slahi, Mohamedou Ould",Larry Siems,"=""0316328685""","=""9780316328685""",0,4.09,"Little, Brown and Company",Hardcover,379,2015,2015,,2016/01/04,to-read,to-read (#44),to-read,,,,0,0
24611868,"The Gilded Hour (The Waverly Place, #1)",Sara Donati,"Donati, Sara",,"=""0425271811""","=""9780425271810""",0,4.09,Berkley,Hardcover,741,2015,2015,,2016/01/04,to-read,to-read (#43),to-read,,,,0,0
21853621,The Nightingale,Kristin Hannah,"Hannah, Kristin",,"=""0312577222""","=""9780312577223""",0,4.63,St. Martin's Press,Hardcover,564,2015,2015,,2016/01/04,to-read,to-read (#42),to-read,,,,0,0
22217702,The Secret Wisdom of the Earth,Christopher Scotton,"Scotton, Christopher",,"=""1455551929""","=""9781455551927""",0,4.10,Grand Central Publishing,Hardcover,466,2015,2015,,2016/01/04,to-read,to-read (#41),to-read,,,,0,0
23602562,Our Souls at Night,Kent Haruf,"Haruf, Kent",,"=""1101875895""","=""9781101875896""",0,3.92,Alfred A. Knopf,Hardcover,179,2015,2015,,2016/01/04,to-read,to-read (#40),to-read,,,,0,0
5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""043965548X""","=""9780439655484""",5,4.58,Scholastic Inc.,Mass Market Paperback,435,2004,1999,2015/12/27,2010/07/27,,,read,,,,1,0
3,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",J.K. Rowling,"Rowling, J.K.",,"=""0439554934""","=""9780439554930""",5,4.47,Scholastic Inc,Hardcover,309,2003,1997,2015/12/24,2010/07/27,,,read,,,,1,0
7144,Crime and Punishment,Fyodor Dostoevsky,"Dostoevsky, Fyodor","David McDuff, Joseph Frank","=""""","=""""",0,4.27,Penguin,Paperback,671,2002,1866,,2014/12/26,to-read,to-read (#39),to-read,,,,0,0
5297,The Picture of Dorian Gray,Oscar Wilde,"Wilde, Oscar",Jeffrey Eugenides,"=""""","=""""",0,4.13,Random House: Modern Library,Paperback,272,2004,1890,,2015/12/24,to-read,to-read (#38),to-read,,,,0,0
15881,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""""","=""""",5,4.43,Arthur A. Levine Books,Hardcover,352,1999,1998,2015/12/24,2010/07/27,,,read,,,,1,0
332613,One Flew Over the Cuckoo’s Nest,Ken Kesey,"Kesey, Ken",,"=""""","=""""",4,4.20,Signet,Mass Market Paperback,325,1963,1962,2015/12/22,2015/10/19,,,read,,,,1,0
11013,Finnegans Wake,James Joyce,"Joyce, James",,"=""0571217354""","=""9780571217359""",0,3.68,Faber & Faber,Paperback,628,2002,1939,,2015/10/19,to-read,to-read (#37),to-read,,,,0,0
17888952,The First Phone Call from Heaven,Mitch Albom,"Albom, Mitch",,"=""0062294377""","=""9780062294371""",4,3.78,Harper,Hardcover,323,2013,2013,2015/10/19,2015/09/08,,,read,,,,1,0
7594517,"Critical Care: A New Nurse Faces Death, Life, and Everything in Between",Theresa Brown,"Brown, Theresa",,"=""0061791555""","=""9780061791550""",5,3.85,HarperOne,Hardcover,189,2010,2010,2015/10/19,2015/08/14,,,read,,,,1,0
1662160,Your Inner Fish: a Journey into the 3.5-Billion-Year History of the Human Body,Neil Shubin,"Shubin, Neil",,"=""0375424474""","=""9780375424472""",4,4.03,Pantheon,Hardcover,229,2008,2008,2015/08/14,2015/06/30,,,read,,,,1,0
7937843,Room,Emma Donoghue,"Donoghue, Emma",,"=""""","=""""",4,4.08,"Little, Brown and Company",Hardcover,321,2010,2010,2015/06/30,2015/06/30,,,read,,,,1,0
18295858,Frog Music,Emma Donoghue,"Donoghue, Emma",,"=""031632468X""","=""9780316324687""",3,3.20,"Little, Brown and Company",Hardcover,405,2014,2014,2015/06/30,2015/06/30,,,read,,,,1,0
5107,The Catcher in the Rye,J.D. Salinger,"Salinger, J.D.",,"=""0316769177""","=""9780316769174""",4,3.80,Back Bay Books,Paperback,277,2001,1951,2015/06/30,2014/12/26,,,read,,,,1,0
133518,The Things They Carried,Tim O'Brien,"O'Brien, Tim",,"=""0767902890""","=""9780767902892""",4,4.14,Broadway,Paperback,246,1998,1990,2015/05/13,2014/12/26,,,read,,,,1,0
6442769,Paper Towns,John Green,"Green, John",Gázsity Mila,"=""014241493X""","=""9780142414934""",4,3.71,Speak,Paperback,305,2009,2008,2015/04/13,2014/12/26,,,read,,,,1,0
4671,The Great Gatsby,F. Scott Fitzgerald,"Fitzgerald, F. Scott",,"=""""","=""""",5,3.93,Scribner,Paperback,180,1925,1925,2015/04/04,2014/12/26,,,read,,,,1,0
12296,The Scarlet Letter,Nathaniel Hawthorne,"Hawthorne, Nathaniel","Nina Baym, Thomas E. Connolly","=""0142437263""","=""9780142437261""",0,3.44,Penguin Books,Paperback,279,2002,1850,,2014/12/26,to-read,to-read (#36),to-read,,,,0,0
11,"The Hitchhiker’s Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",Douglas Adams,"Adams, Douglas",,"=""""","=""""",0,4.23,Del Rey Books,Mass Market Paperback,216,2005,1979,,2014/12/26,to-read,to-read (#35),to-read,,,,0,0
7604,Lolita,Vladimir Nabokov,"Nabokov, Vladimir",Craig Raine,"=""""","=""""",0,3.88,Penguin,Paperback,368,1995,1955,,2014/12/26,to-read,to-read (#34),to-read,,,,0,0
99561,Looking for Alaska,John Green,"Green, John",,"=""1435249151""","=""9781435249158""",5,3.96,Speak,Paperback,221,2006,2005,,2014/12/26,,,read,,,,1,0
16299,And Then There Were None,Agatha Christie,"Christie, Agatha",,"=""0312330871""","=""9780312330873""",5,4.28,St. Martin's Griffin,Paperback,264,2004,1939,2014/12/19,2014/12/20,,,read,"First Agatha Christie I've ever read... Could not put it down. Crazy good. I'll admit that I was pretty confident I had it solved about halfway through, but things are never as they seem. ;)",,,1,0
10210,Jane Eyre,Charlotte Brontë,"Brontë, Charlotte",Michael Mason,"=""0142437204""","=""9780142437209""",5,4.15,Penguin,Paperback,532,2003,1847,,2014/12/22,,,read,,,,1,0
11870085,The Fault in Our Stars,John Green,"Green, John",,"=""""","=""""",5,4.13,Dutton Books,Hardcover,313,2012,2012,,2014/12/26,,,read,,,,1,0
1953,A Tale of Two Cities,Charles Dickens,"Dickens, Charles",Richard Maxwell,"=""0141439602""","=""9780141439600""",5,3.87,Penguin Books,Paperback,489,2003,1859,,2014/12/26,,,read,,,,1,0
2767052,"The Hunger Games (The Hunger Games, #1)",Suzanne Collins,"Collins, Suzanne",,"=""0439023483""","=""9780439023481""",5,4.34,Scholastic Press,Hardcover,374,2008,2008,,2014/12/26,,,read,"probably my favorite in the series, but catching fire is a close second. really amazing- one of those single-effect books, almost like Poe, where everything ties together, no loose ends, every tiny thing adds up to the big picture. LOVE.",,,1,0
37470,"The Other Boleyn Girl (The Plantagenet and Tudor Novels, #9)",Philippa Gregory,"Gregory, Philippa",,"=""""","=""""",3,4.08,Washington Square Press,Paperback,661,2003,2001,2014/12/22,2014/12/20,,,read,"It wasn't awful. It had its good points, it selling points, one of which was, for me, that it was historical fiction, which I love, and it was about Henry VIII, another one of my favorite time periods in history. I was disappointed, though. Knowing that it's a story told through the eyes of one of Henry's most famous mistresses, I shouldn't have had such high hopes for it. But I did, and I was let down. I mean, I did like a lot of it. But I felt like it just dragged on so much. It went way too in-depth with every tiny thing. There's a fine line between detailed and boring, and Philippa Gregory crossed that line a hundred times through the course of the book. The basic plot was good, and I liked it. It was almost a satire of England at the time, of the corruption of Henry's reign, of the cycle that Anne Boleyn began by ousting Catherine and going from mistress to wife, which basically then became the goal of every woman in the court. It highlighted perfectly the decline of Henry's reign as he became consumed with his desire for a son so much so that it overshadowed every other aspect of his life and reign. But the book itself, while providing a detailed analysis and scathing criticism of the courts of Europe at the time, neglected to develop that in a well-written and thoughtfully crafted way. The writing was almost as shallow as its subject matter, focusing way more on the romance and the sex and the affairs than the actual plot, which went a lot deeper than that, or the characters, whose development was shoddy at best. I think the problem here is the classification. It's labeled as historical fiction, but in reality the only things historical about it are the characters and the basic events. This would be more accurately classified as a crappy romance novel, set among the ranks of other romance novels whose plot is never developed below the surface of the multiple affairs going on. If you cut out about a hundred pages of absolute nothingness that was totally unnecessary to the overall plot, you might have a barely-stomachable novel. A little fact-checking, working in some more historical nuances, improving the character development, and it would be infinitely better. But as it is, my expectations were definitely not lived up to.",true,,1,0
18710190,"Allegiant (Divergent, #3)",Veronica Roth,"Roth, Veronica",,"=""0007524277""","=""9780007524273""",5,3.60,HarperCollins Children's Book's,Hardcover,531,2013,2013,,2014/12/26,,,read,"five stars for an amazingly-crafted end to the series. the reason I loved the series so much was because, unlike other dystopian/utopian series, the plot didn't just stretch out over three books, it was new and exciting and it actually went somewhere, somewhere you didn't expect it to go. it wasn't predictable and I loved that aspect of it.",,,1,0
16168313,Racing With The Rain,Ken Puddicombe,"Puddicombe, Ken",,"=""1475144857""","=""9781475144857""",0,4.34,Create Space,Paperback,407,2012,2012,,2014/12/26,to-read,to-read (#33),to-read,,,,0,0
5470,1984,George Orwell,"Orwell, George",,"=""""","=""""",0,4.19,New American Library,Mass Market Paperback,328,1950,1949,,2014/12/26,to-read,to-read (#32),to-read,,,,0,0
48855,The Diary of a Young Girl,Anne Frank,"Frank, Anne","Eleanor Roosevelt, Susan Massotty, Γιάννης Θωμόπουλος, Barbara Mooyaart-Doubleday, Otto H. Frank, Mirjam Pressler","=""""","=""""",0,4.19,Bantam,Mass Market Paperback,283,1993,1947,,2014/12/26,to-read,to-read (#31),to-read,,,,0,0
2657,To Kill a Mockingbird,Harper Lee,"Lee, Harper",,"=""""","=""""",0,4.26,Harper Perennial Modern Classics ,Paperback,323,2006,1960,,2014/12/26,to-read,to-read (#30),to-read,,,,0,0
11735983,"Insurgent (Divergent, #2)",Veronica Roth,"Roth, Veronica",,"=""0007442912""","=""9780007442911""",4,3.97,HarperCollins Children's Books,Hardcover,525,2012,2012,,2014/12/26,,,read,"I have to be honest and say that I don't remember much of this book, which is truthfully because I felt it was really basic. Typical dystopian plot, with the revolution and all, the developing love story, memories of the past... I mean, don't get me wrong. it wasn't bad in those parts. the writing was still quality, it was still good and real but there was something that it was lacking, something that I felt was missing, that was keeping me from really getting into it. and slowly you started to have these undercurrents- little hints, some foreshadowing, a promise that something big was about to go down, and it made you want to stick with it - and then the ending. BAM. hits you right in the face like a truck, completely turned the plot around, set the stage nicely for the last book. so, it started out slow, but veronica roth really managed to make it all come together, full circle. I did not see myself liking it when I first read it, but she changed my mind completely. well-done.",,,1,0
7260188,"Mockingjay (The Hunger Games, #3)",Suzanne Collins,"Collins, Suzanne",,"=""0439023513""","=""9780439023511""",3,4.10,Scholastic Press,Hardcover,390,2010,2010,,2014/12/26,,,read,"I feel like the series got progressively lower in quality... this book was my least favorite out of the series. I feel like the first book would've been amazing as a stand-alone novel. the rest of the books, especially this one, didn't really go anywhere... just sort of seemed like they were trying to stretch out the plot and it didn't really work. most of this book felt like an obligatory, almost epilogue, just trying to tie up all the loose ends that probably would've been more interesting had they been left alone. I don't know, I feel like Suzanne Collins' moment in the spotlight started and ended with The Hunger Games, and the next two novels were only her trying to make it last as long as possible. Plus, it's easier to make movies out of a series, I guess, if that's what you're getting at, especially for books that were so well-received by the majority. the movies for catching fire and mockingjay part 1 were admittedly better than the books, though, so maybe my dislike is just something about the way that the action played out in the book versus the way it played out on the screen, which, in my opinion, all came together a lot nicer. but, hey, this isn't a review of the movie, it's about the book, and bottom line is the book felt... I don't know, fake, almost. It was nowhere near the quality of the first book. So, IMHO, Suzanne Collins should've left well enough alone with the first book.",,,1,0
6148028,"Catching Fire (The Hunger Games, #2)",Suzanne Collins,"Collins, Suzanne",,"=""0439023491""","=""9780439023498""",4,4.33,Scholastic Press,Hardcover,391,2009,2009,,2014/12/26,,,read,"not as good as the first, but sequels rarely are. it's always like the author is trying to ride the wave of enthusiasm over the first book, which is either a hit or miss. for me, it was good, but it all seemed a little... stilted. maybe that's not the right word, but I can't think of something more adequate. that's as close to the idea as I can get. I don't really know how to describe it. in it's own right, it was still pretty good though, and I did like it. ",,,1,0
13335037,"Divergent (Divergent, #1)",Veronica Roth,"Roth, Veronica",,"=""0062024035""","=""9780062024039""",4,4.14,Katherine Tegen Books,Paperback,487,2012,2011,,2014/12/26,,,read,"another favorite. definitely must-read. themes are timeless, characters are well-developed (even more later in the series), language is impeccable... really great, all in all, and better than I expected it to be. ",,,1,0
228560,Sophie’s Choice,William Styron,"Styron, William",,"=""0679736379""","=""9780679736370""",0,4.17,Vintage Books,Paperback,562,1992,1979,,2014/12/26,to-read,to-read (#29),to-read,,,,0,0
1381,The Odyssey,Homer,"Homer, Homer","Robert Fagles, Bernard Knox","=""0143039954""","=""9780143039952""",0,3.81,Penguin Classics ,Paperback,541,2006,-700,,2014/12/26,to-read,to-read (#28),to-read,,,,0,0
33,The Lord of the Rings,J.R.R. Tolkien,"Tolkien, J.R.R.",,"=""""","=""""",0,4.53,Houghton Mifflin Harcourt,Paperback,1216,2005,1954,,2014/12/26,to-read,to-read (#27),to-read,,,,0,0
6867,Atonement,Ian McEwan,"McEwan, Ian",,"=""038572179X""","=""9780385721790""",0,3.94,Anchor Books,Paperback,351,2003,2001,,2014/12/26,to-read,to-read (#26),to-read,,,,0,0
24280,Les Misérables,Victor Hugo,"Hugo, Victor","Norman MacAfee, Charles E. Wilbour, Lee Fahnestock, Isabel Florence Hapgood","=""""","=""""",0,4.21,Penguin,Mass Market Paperback,1463,1987,1862,,2014/12/26,to-read,to-read (#25),to-read,,,,0,0
1371,The Iliad,Homer,"Homer, Homer","Robert Fagles, Bernard Knox","=""0140275363""","=""9780140275360""",0,3.92,Penguin Classics,Paperback,704,1999,-800,,2014/12/26,to-read,to-read (#24),to-read,,,,0,0
35220,The Red Badge of Courage,Stephen Crane,"Crane, Stephen",,"=""1580495869""","=""9781580495868""",0,3.29,"Clayton, Del. : Prestwick House Literary Touchstone Classics,",Paperback,149,2006,1895,,2014/12/26,to-read,to-read (#23),to-read,,,,0,0
19063,The Book Thief,Markus Zusak,"Zusak, Markus",,"=""""","=""""",5,4.39,Alfred A. Knopf,Kindle Edition,592,2006,2005,,2014/12/26,,,read,,,,1,0
355697,All Quiet on the Western Front,Erich Maria Remarque,"Remarque, Erich Maria",Arthur Wesley Wheen,"=""0449213943""","=""9780449213940""",0,4.09,Ballantine Books,Mass Market Paperback,296,1987,1928,,2014/12/26,to-read,to-read (#22),to-read,,,,0,0
168668,Catch-22,Joseph Heller,"Heller, Joseph",,"=""0684833395""","=""9780684833392""",0,3.99,Simon & Schuster ,Paperback,453,2004,1961,,2014/12/26,to-read,to-read (#21),to-read,,,,0,0
656,War and Peace,Leo Tolstoy,"Tolstoy, Leo","Aylmer Maude, Louise Maude","=""""","=""""",0,4.16,Oxford University Press,Paperback,1392,1998,1869,,2014/12/26,to-read,to-read (#20),to-read,,,,0,0
12467,The Naked and the Dead,Norman Mailer,"Mailer, Norman",,"=""0312265050""","=""9780312265052""",0,3.94,Picador,Paperback,721,2000,1948,,2014/12/26,to-read,to-read (#19),to-read,,,,0,0
267123,"The Warden (Chronicles of Barsetshire, #1)",Anthony Trollope,"Trollope, Anthony","Edward Ardizzone, David Skilton","=""0192834088""","=""9780192834089""",0,3.75,Oxford University Press,Paperback,336,1998,1855,,2014/12/26,to-read,to-read (#18),to-read,,,,0,0
18505784,The Pearl That Broke Its Shell,Nadia Hashimi,"Hashimi, Nadia",,"=""0062244752""","=""9780062244758""",0,4.18,William Morrow,Hardcover,452,2014,2014,,2014/12/26,to-read,to-read (#17),to-read,,,,0,0
21420139,Mission at Nuremberg: An American Army Chaplain and the Trial of the Nazis,Tim  Townsend,"Townsend, Tim",,"=""0062300199""","=""9780062300195""",0,4.07,William Morrow,Kindle Edition,402,2014,2014,,2014/12/26,to-read,to-read (#16),to-read,,,,0,0
18404173,The Romanov Sisters: The Lost Lives of the Daughters of Nicholas and Alexandra,Helen Rappaport,"Rappaport, Helen",,"=""1250020204""","=""9781250020208""",0,3.88,St. Martin's Press,Hardcover,492,2014,2014,,2014/12/26,to-read,to-read (#15),to-read,,,,0,0
45978,"Eldest (The Inheritance Cycle, #2)",Christopher Paolini,"Paolini, Christopher",,"=""0375840400""","=""9780375840401""",4,4.04,Knopf Books for Young Readers,Paperback,704,2007,2005,,2010/07/27,,,read,,,,1,0
113436,"Eragon (The Inheritance Cycle, #1)",Christopher Paolini,"Paolini, Christopher",,"=""0375826696""","=""9780375826696""",4,3.95,Alfred A. Knopf,Paperback,497,2005,2002,,2010/07/27,,,read,,,,1,0
2248573,"Brisingr (The Inheritance Cycle, #3)",Christopher Paolini,"Paolini, Christopher",,"=""0375826726""","=""9780375826726""",4,4.10,Alfred A. Knopf,Hardcover,748,2008,2008,,2010/07/27,,,read,,,,1,0
266904,"The Penderwicks: A Summer Tale of Four Sisters, Two Rabbits, and a Very Interesting Boy (The Penderwicks, #1)",Jeanne Birdsall,"Birdsall, Jeanne",,"=""""","=""""",4,4.19,Yearling,Paperback,262,2007,2005,,2011/04/09,,,read,,,,1,0
14935,Sense and Sensibility,Jane Austen,"Austen, Jane","Ros Ballaster, Джейн Остин, Mobile Classics, Силвия Желева","=""""","=""""",5,4.09,Penguin Books,Paperback,409,2003,1811,,2014/12/22,,,read,,,,1,0
31242,Bleak House,Charles Dickens,"Dickens, Charles","Nicola Bradbury, Hablot Knight Browne","=""0143037617""","=""9780143037613""",0,4.02,Penguin Books,Paperback,1017,2006,1853,,2014/12/22,to-read,to-read (#14),to-read,,,,0,0
50398,Northanger Abbey,Jane Austen,"Austen, Jane",Alfred Mac Adam,"=""1593082649""","=""9781593082642""",0,3.85,Barnes & Noble Classics,Paperback,260,2005,1817,,2014/12/22,to-read,to-read (#12),to-read,,,,0,0
6969,Emma,Jane Austen,"Austen, Jane",Fiona Stafford,"=""""","=""""",0,4.05,Penguin Books,Paperback,474,2003,1815,,2014/12/22,to-read,to-read (#11),to-read,,,,0,0
16115612,And the Mountains Echoed,Khaled Hosseini,"Hosseini, Khaled",,"=""159463176X""","=""9781594631764""",0,4.07,Riverhead Books,Hardcover,404,2013,2012,,2014/12/22,to-read,to-read (#10),to-read,,,,0,0
9969571,"Ready Player One (Ready Player One, #1)",Ernest Cline,"Cline, Ernest",,"=""030788743X""","=""9780307887436""",5,4.23,Crown Publishers,Hardcover,374,2011,2011,,2014/12/22,,,read,,,,1,0
49436,Three Cups of Tea: One Man's Mission to Promote Peace ... One School at a Time,Greg Mortenson,"Mortenson, Greg",David Oliver Relin,"=""0143038257""","=""9780143038252""",0,3.66,Penguin ,Paperback,349,2007,2006,,2014/12/22,to-read,to-read (#9),to-read,,,,0,0
381361,The Way We Live Now,Anthony Trollope,"Trollope, Anthony",Frank Kermode,"=""0142437131""","=""9780142437131""",0,4.09,Penguin Classics,Paperback,780,2002,1875,,2014/12/22,to-read,to-read (#7),to-read,,,,0,0
16364,"Murder on the Orient Express (Hercule Poirot, #10)",Agatha Christie,"Christie, Agatha",,"=""1579126235""","=""9781579126230""",0,4.20,Black Dog & Leventhal Publishers,Hardcover,266,2006,1934,,2014/12/22,to-read,to-read (#5),to-read,,,,0,0
31244,Our Mutual Friend,Charles Dickens,"Dickens, Charles",Richard Gaughan,"=""0375761144""","=""9780375761140""",0,4.09,Modern Library,Paperback,801,2002,1865,,2014/12/22,to-read,to-read (#4),to-read,,,,0,0
17352568,Dracula (Barnes & Noble Signature Edition),Bram Stoker,"Stoker, Bram",,"=""1435136330""","=""9781435136335""",0,4.02,GUILD OF MASTER CRAFTSMEN,Hardcover,356,2013,1897,,2014/12/22,to-read,to-read (#6),to-read,,,,0,0
20575411,"Lila (Gilead, #3)",Marilynne Robinson,"Robinson, Marilynne",,"=""0374187614""","=""9780374187613""",0,3.95,"Farrar, Straus and Giroux",Hardcover,261,2014,2014,,2014/12/20,to-read,to-read (#3),to-read,,,,0,0
2924318,"Home (Gilead, #2)",Marilynne Robinson,"Robinson, Marilynne",,"=""0374299102""","=""9780374299101""",0,4.04,"Farrar, Straus and Giroux",Hardcover,325,2008,2008,,2014/12/20,to-read,to-read (#2),to-read,,,,0,0
16322,"The A.B.C. Murders (Hercule Poirot, #13)",Agatha Christie,"Christie, Agatha",,"=""1579126243""","=""9781579126247""",0,4.03,Black Dog & Leventhal Publishers,Hardcover,232,2006,1936,,2014/12/20,to-read,to-read (#1),to-read,,,,0,0
1,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",J.K. Rowling,"Rowling, J.K.",,"=""""","=""""",5,4.58,Scholastic Inc,Paperback,652,2006,2005,,2010/07/27,,,read,,,,1,0
2,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""""","=""""",5,4.50,Scholastic Inc.,Paperback,912,2004,2003,,2010/07/27,,,read,,,,1,0
136251,"Harry Potter and the Deathly Hallows (Harry Potter, #7)",J.K. Rowling,"Rowling, J.K.",,"=""""","=""""",5,4.62,Arthur A. Levine Books,Hardcover,759,2007,2007,,2010/07/27,,,read,,,,1,0
